Unnamed: 0.1,Unnamed: 0,Date,Country,Status,AQI Value
10674,14644,2024-08-22,Pakistan,Unhealthy for Sensitive Groups,102
10675,14645,2024-08-22,Palestinian Territory,Moderate,74
10676,14646,2024-08-22,Peru,Unhealthy for Sensitive Groups,116
10677,14647,2024-08-22,Philippines,Moderate,66
10678,14648,2024-08-22,Poland,Good,48
10679,14649,2024-08-22,Portugal,Good,36
10680,14651,2024-08-22,Reunion,Good,21
10681,14652,2024-08-22,Romania,Good,49
10682,14653,2024-08-22,Russia,Good,45
10683,14654,2024-08-22,San Marino,Good,34
10684,14655,2024-08-22,Serbia,Moderate,63
10685,14656,2024-08-22,Singapore,Moderate,66
10686,14657,2024-08-22,Slovakia,Good,43
10687,14658,2024-08-22,Slovenia,Moderate,52
10688,14659,2024-08-22,South Africa,Unhealthy for Sensitive Groups,131
10689,14660,2024-08-22,South Korea,Good,46
10690,14661,2024-08-22,Spain,Moderate,100
10691,14662,2024-08-22,Sri Lanka,Moderate,60
10692,14663,2024-08-22,Sweden,Good,30
10693,14664,2024-08-22,Switzerland,Good,25
10694,14665,2024-08-22,Taiwan,Good,49
10695,14666,2024-08-22,Tajikistan,Moderate,76
10696,14667,2024-08-22,Thailand,Moderate,81
10697,14669,2024-08-22,Trinidad and Tobago,Good,34
10698,14670,2024-08-22,Turkey,Moderate,80
10699,14672,2024-08-22,Uganda,Unhealthy for Sensitive Groups,128
10700,14673,2024-08-22,Ukraine,Moderate,61
10701,14674,2024-08-22,United Arab Emirates,Moderate,82
10702,14675,2024-08-22,United Kingdom of Great Britain and Northern Ireland,Good,33
10703,14676,2024-08-22,United States of America,Unhealthy for Sensitive Groups,119
10704,14678,2024-08-22,Vatican,Good,34
10705,14680,2024-08-22,Vietnam,Moderate,71
10706,14684,2024-08-29,Andorra,Good,35
10707,14685,2024-08-29,Argentina,Good,35
10708,14686,2024-08-29,Armenia,Good,41
10709,14687,2024-08-29,Australia,Moderate,60
10710,14688,2024-08-29,Austria,Moderate,59
10711,14689,2024-08-29,Azerbaijan,Moderate,55
10712,14690,2024-08-29,Bangladesh,Unhealthy for Sensitive Groups,140
10713,14691,2024-08-29,Belarus,Moderate,54
10714,14692,2024-08-29,Belgium,Moderate,77
10715,14696,2024-08-29,Bosnia and Herzegovina,Moderate,61
10716,14697,2024-08-29,Brazil,Very Unhealthy,248
10717,14698,2024-08-29,Brunei,Good,13
10718,14699,2024-08-29,Bulgaria,Good,44
10719,14702,2024-08-29,Canada,Good,47
10720,14703,2024-08-29,Cape Verde,Good,46
10721,14705,2024-08-29,Chile,Unhealthy,180
10722,14706,2024-08-29,China,Unhealthy for Sensitive Groups,111
10723,14707,2024-08-29,Colombia,Moderate,70
10724,14709,2024-08-29,Croatia,Moderate,63
10725,14710,2024-08-29,Cyprus,Moderate,67
10726,14711,2024-08-29,Czech Republic,Moderate,77
10727,14712,2024-08-29,Denmark,Moderate,68
10728,14713,2024-08-29,Dominican Republic,Good,34
10729,14714,2024-08-29,Ecuador,Good,42
10730,14717,2024-08-29,Estonia,Good,27
10731,14718,2024-08-29,Ethiopia,Moderate,89
10732,14719,2024-08-29,Finland,Good,46
10733,14720,2024-08-29,France,Moderate,67
10734,14721,2024-08-29,French Guiana,Good,40
10735,14722,2024-08-29,Georgia,Moderate,53
10736,14723,2024-08-29,Germany,Moderate,81
10737,14724,2024-08-29,Ghana,Good,45
10738,14726,2024-08-29,Greece,Moderate,84
10739,14728,2024-08-29,Guadeloupe,Good,12
10740,14729,2024-08-29,Guatemala,Good,50
10741,14731,2024-08-29,Hong Kong,Moderate,69
10742,14733,2024-08-29,Iceland,Good,11
10743,14734,2024-08-29,India,Unhealthy,170
10744,14735,2024-08-29,Indonesia,Unhealthy for Sensitive Groups,149
10745,14738,2024-08-29,Ireland,Good,25
10746,14739,2024-08-29,Israel,Moderate,67
10747,14740,2024-08-29,Italy,Moderate,76
10748,14741,2024-08-29,Japan,Moderate,66
10749,14742,2024-08-29,Jordan,Good,21
10750,14743,2024-08-29,Kazakhstan,Moderate,74
10751,14744,2024-08-29,Kenya,Good,34
10752,14746,2024-08-29,Kuwait,Moderate,95
10753,14747,2024-08-29,Kyrgyzstan,Good,17
10754,14748,2024-08-29,Laos,Good,24
10755,14749,2024-08-29,Latvia,Good,50
10756,14751,2024-08-29,Liechtenstein,Good,15
10757,14752,2024-08-29,Lithuania,Moderate,57
10758,14754,2024-08-29,Macao,Unhealthy for Sensitive Groups,102
10759,14755,2024-08-29,Macedonia,Moderate,58
10760,14756,2024-08-29,Madagascar,Good,21
10761,14757,2024-08-29,Malaysia,Moderate,65
10762,14758,2024-08-29,Malta,Good,34
10763,14759,2024-08-29,Martinique,Good,25
10764,14760,2024-08-29,Mexico,Unhealthy for Sensitive Groups,102
10765,14761,2024-08-29,Moldova,Good,10
10766,14762,2024-08-29,Monaco,Moderate,54
10767,14763,2024-08-29,Mongolia,Moderate,74
10768,14764,2024-08-29,Montenegro,Moderate,54
10769,14765,2024-08-29,Myanmar,Good,22
10770,14766,2024-08-29,Nepal,Good,44
10771,14767,2024-08-29,Netherlands,Moderate,79
10772,14769,2024-08-29,New Zealand,Good,31
10773,14770,2024-08-29,Nigeria,Moderate,74
10774,14771,2024-08-29,Norway,Good,50
10775,14772,2024-08-29,Pakistan,Moderate,61
10776,14773,2024-08-29,Palestinian Territory,Moderate,81
10777,14774,2024-08-29,Peru,Unhealthy for Sensitive Groups,130
10778,14775,2024-08-29,Philippines,Moderate,52
10779,14776,2024-08-29,Poland,Moderate,80
10780,14777,2024-08-29,Portugal,Good,13
10781,14779,2024-08-29,Reunion,Good,17
10782,14780,2024-08-29,Romania,Good,49
10783,14781,2024-08-29,Russia,Moderate,77
10784,14782,2024-08-29,San Marino,Good,47
10785,14784,2024-08-29,Serbia,Moderate,71
10786,14785,2024-08-29,Singapore,Unhealthy for Sensitive Groups,105
10787,14786,2024-08-29,Slovakia,Moderate,67
10788,14787,2024-08-29,Slovenia,Moderate,53
10789,14788,2024-08-29,South Africa,Moderate,59
10790,14789,2024-08-29,South Korea,Good,45
10791,14790,2024-08-29,Spain,Moderate,73
10792,14791,2024-08-29,Sri Lanka,Good,39
10793,14792,2024-08-29,Sweden,Moderate,60
10794,14793,2024-08-29,Switzerland,Moderate,52
10795,14794,2024-08-29,Taiwan,Moderate,65
10796,14795,2024-08-29,Tajikistan,Good,44
10797,14796,2024-08-29,Thailand,Moderate,63
10798,14797,2024-08-29,Trinidad and Tobago,Good,17
10799,14798,2024-08-29,Turkey,Moderate,75
10800,14800,2024-08-29,Uganda,Unhealthy for Sensitive Groups,126
10801,14801,2024-08-29,Ukraine,Moderate,51
10802,14802,2024-08-29,United Arab Emirates,Unhealthy for Sensitive Groups,144
10803,14803,2024-08-29,United Kingdom of Great Britain and Northern Ireland,Moderate,51
10804,14804,2024-08-29,United States of America,Unhealthy for Sensitive Groups,115
10805,14806,2024-08-29,Vatican,Good,46
10806,14808,2024-08-29,Vietnam,Good,49
10807,14812,2024-09-05,Andorra,Good,6
10808,14813,2024-09-05,Argentina,Good,40
10809,14814,2024-09-05,Armenia,Good,47
10810,14815,2024-09-05,Australia,Good,46
10811,14816,2024-09-05,Austria,Moderate,61
10812,14817,2024-09-05,Azerbaijan,Good,42
10813,14818,2024-09-05,Bangladesh,Unhealthy for Sensitive Groups,134
10814,14819,2024-09-05,Belarus,Moderate,53
10815,14820,2024-09-05,Belgium,Unhealthy for Sensitive Groups,102
10816,14824,2024-09-05,Bosnia and Herzegovina,Moderate,63
10817,14825,2024-09-05,Brazil,Unhealthy,188
10818,14826,2024-09-05,Brunei,Good,13
10819,14827,2024-09-05,Bulgaria,Moderate,57
10820,14830,2024-09-05,Canada,Good,50
10821,14831,2024-09-05,Cape Verde,Good,42
10822,14833,2024-09-05,Chile,Very Unhealthy,206
10823,14834,2024-09-05,China,Unhealthy for Sensitive Groups,137
10824,14835,2024-09-05,Colombia,Moderate,86
10825,14837,2024-09-05,Croatia,Good,28
10826,14838,2024-09-05,Cyprus,Moderate,67
10827,14839,2024-09-05,Czech Republic,Moderate,87
10828,14840,2024-09-05,Denmark,Moderate,68
10829,14841,2024-09-05,Dominican Republic,Good,21
10830,14842,2024-09-05,Ecuador,Moderate,78
10831,14845,2024-09-05,Estonia,Good,40
10832,14846,2024-09-05,Ethiopia,Unhealthy for Sensitive Groups,102
10833,14847,2024-09-05,Finland,Moderate,60
10834,14848,2024-09-05,France,Moderate,62
10835,14849,2024-09-05,French Guiana,Good,35
10836,14850,2024-09-05,Georgia,Moderate,64
10837,14851,2024-09-05,Germany,Unhealthy for Sensitive Groups,143
10838,14852,2024-09-05,Ghana,Good,50
10839,14854,2024-09-05,Greece,Moderate,79
10840,14856,2024-09-05,Guadeloupe,Good,20
10841,14857,2024-09-05,Guatemala,Moderate,51
10842,14859,2024-09-05,Hong Kong,Moderate,57
10843,14861,2024-09-05,Iceland,Good,19
10844,14862,2024-09-05,India,Unhealthy,154
10845,14863,2024-09-05,Indonesia,Unhealthy for Sensitive Groups,120
10846,14866,2024-09-05,Ireland,Good,22
10847,14867,2024-09-05,Israel,Moderate,60
10848,14868,2024-09-05,Italy,Moderate,77
10849,14869,2024-09-05,Japan,Moderate,94
10850,14870,2024-09-05,Jordan,Good,22
10851,14871,2024-09-05,Kazakhstan,Good,46
10852,14872,2024-09-05,Kenya,Moderate,71
10853,14874,2024-09-05,Kuwait,Unhealthy for Sensitive Groups,101
10854,14875,2024-09-05,Kyrgyzstan,Good,29
10855,14876,2024-09-05,Laos,Good,38
10856,14877,2024-09-05,Latvia,Good,50
10857,14879,2024-09-05,Liechtenstein,Good,43
10858,14880,2024-09-05,Lithuania,Moderate,64
10859,14882,2024-09-05,Macao,Moderate,63
10860,14883,2024-09-05,Macedonia,Moderate,81
10861,14884,2024-09-05,Madagascar,Good,21
10862,14885,2024-09-05,Malaysia,Moderate,73
10863,14886,2024-09-05,Malta,Good,39
10864,14887,2024-09-05,Martinique,Good,18
10865,14888,2024-09-05,Mexico,Moderate,86
10866,14889,2024-09-05,Moldova,Good,10
10867,14890,2024-09-05,Monaco,Good,15
10868,14891,2024-09-05,Mongolia,Good,36
10869,14892,2024-09-05,Montenegro,Good,30
10870,14893,2024-09-05,Myanmar,Good,25
10871,14894,2024-09-05,Nepal,Moderate,56
10872,14895,2024-09-05,Netherlands,Moderate,92
10873,14897,2024-09-05,New Zealand,Good,14
10874,14898,2024-09-05,Nigeria,Moderate,62
10875,14899,2024-09-05,Norway,Good,44
10876,14900,2024-09-05,Pakistan,Unhealthy for Sensitive Groups,109
10877,14901,2024-09-05,Palestinian Territory,Moderate,67
10878,14902,2024-09-05,Peru,Unhealthy,167
10879,14903,2024-09-05,Philippines,Moderate,63
10880,14904,2024-09-05,Poland,Moderate,93
10881,14905,2024-09-05,Portugal,Good,43
10882,14907,2024-09-05,Reunion,Good,17
10883,14908,2024-09-05,Romania,Good,43
10884,14909,2024-09-05,Russia,Moderate,67
10885,14910,2024-09-05,San Marino,Moderate,53
10886,14912,2024-09-05,Serbia,Moderate,83
10887,14913,2024-09-05,Singapore,Moderate,80
10888,14914,2024-09-05,Slovakia,Moderate,59
10889,14915,2024-09-05,Slovenia,Moderate,62
10890,14916,2024-09-05,South Africa,Unhealthy for Sensitive Groups,109
10891,14917,2024-09-05,South Korea,Moderate,62
10892,14918,2024-09-05,Spain,Moderate,54
10893,14919,2024-09-05,Sri Lanka,Good,25
10894,14920,2024-09-05,Sweden,Moderate,74
10895,14921,2024-09-05,Switzerland,Good,50
10896,14922,2024-09-05,Taiwan,Moderate,62
10897,14923,2024-09-05,Tajikistan,Unhealthy,166
10898,14924,2024-09-05,Thailand,Moderate,72
10899,14926,2024-09-05,Trinidad and Tobago,Good,29
10900,14927,2024-09-05,Turkey,Unhealthy for Sensitive Groups,109
10901,14929,2024-09-05,Uganda,Moderate,100
10902,14930,2024-09-05,Ukraine,Moderate,63
10903,14931,2024-09-05,United Arab Emirates,Unhealthy for Sensitive Groups,105
10904,14932,2024-09-05,United Kingdom of Great Britain and Northern Ireland,Moderate,78
10905,14933,2024-09-05,United States of America,Unhealthy,167
10906,14935,2024-09-05,Vatican,Moderate,59
10907,14937,2024-09-05,Vietnam,Moderate,60
10908,14940,2024-09-12,Andorra,Good,11
10909,14941,2024-09-12,Argentina,Good,47
10910,14942,2024-09-12,Armenia,Moderate,73
10911,14943,2024-09-12,Australia,Good,39
10912,14944,2024-09-12,Austria,Good,25
10913,14945,2024-09-12,Azerbaijan,Moderate,63
10914,14947,2024-09-12,Bangladesh,Unhealthy for Sensitive Groups,145
10915,14948,2024-09-12,Belarus,Moderate,73
10916,14949,2024-09-12,Belgium,Good,18
10917,14953,2024-09-12,Bosnia and Herzegovina,Good,26
10918,14954,2024-09-12,Brazil,Unhealthy,172
10919,14955,2024-09-12,Brunei,Good,10
10920,14956,2024-09-12,Bulgaria,Moderate,52
10921,14958,2024-09-12,Canada,Moderate,69
10922,14959,2024-09-12,Cape Verde,Good,28
10923,14961,2024-09-12,Chile,Unhealthy for Sensitive Groups,130
10924,14962,2024-09-12,China,Unhealthy for Sensitive Groups,132
10925,14963,2024-09-12,Colombia,Moderate,73
10926,14965,2024-09-12,Croatia,Good,35
10927,14966,2024-09-12,Cyprus,Good,47
10928,14967,2024-09-12,Czech Republic,Good,48
10929,14968,2024-09-12,Denmark,Good,10
10930,14969,2024-09-12,Dominican Republic,Good,16
10931,14970,2024-09-12,Ecuador,Moderate,58
10932,14973,2024-09-12,Estonia,Good,38
10933,14974,2024-09-12,Ethiopia,Moderate,93
10934,14975,2024-09-12,Finland,Moderate,54
10935,14976,2024-09-12,France,Good,35
10936,14977,2024-09-12,French Guiana,Good,42
10937,14978,2024-09-12,Georgia,Moderate,54
10938,14979,2024-09-12,Germany,Moderate,56
10939,14980,2024-09-12,Ghana,Good,44
10940,14982,2024-09-12,Greece,Good,48
10941,14984,2024-09-12,Guadeloupe,Good,13
10942,14985,2024-09-12,Guatemala,Unhealthy for Sensitive Groups,114
10943,14987,2024-09-12,Hong Kong,Moderate,62
10944,14989,2024-09-12,Iceland,Good,35
10945,14990,2024-09-12,India,Unhealthy,154
10946,14991,2024-09-12,Indonesia,Unhealthy for Sensitive Groups,119
10947,14994,2024-09-12,Ireland,Good,22
10948,14995,2024-09-12,Israel,Moderate,60
10949,14996,2024-09-12,Italy,Good,48
10950,14997,2024-09-12,Japan,Moderate,96
10951,14998,2024-09-12,Jordan,Good,26
10952,14999,2024-09-12,Kazakhstan,Good,49
10953,15000,2024-09-12,Kenya,Moderate,53
10954,15002,2024-09-12,Kuwait,Moderate,79
10955,15003,2024-09-12,Kyrgyzstan,Good,24
10956,15004,2024-09-12,Laos,Good,22
10957,15005,2024-09-12,Latvia,Good,41
10958,15007,2024-09-12,Liechtenstein,Good,8
10959,15008,2024-09-12,Lithuania,Good,48
10960,15010,2024-09-12,Macao,Good,34
10961,15011,2024-09-12,Macedonia,Good,46
10962,15012,2024-09-12,Madagascar,Moderate,94
10963,15013,2024-09-12,Malaysia,Moderate,59
10964,15014,2024-09-12,Malta,Good,19
10965,15015,2024-09-12,Martinique,Good,16
10966,15016,2024-09-12,Mexico,Moderate,94
10967,15017,2024-09-12,Moldova,Good,16
10968,15018,2024-09-12,Monaco,Good,20
10969,15019,2024-09-12,Mongolia,Good,47
10970,15020,2024-09-12,Montenegro,Good,10
10971,15021,2024-09-12,Myanmar,Good,41
10972,15022,2024-09-12,Nepal,Good,37
10973,15023,2024-09-12,Netherlands,Moderate,52
10974,15025,2024-09-12,New Zealand,Good,23
10975,15026,2024-09-12,Nigeria,Good,46
10976,15027,2024-09-12,Norway,Good,13
10977,15028,2024-09-12,Pakistan,Unhealthy for Sensitive Groups,127
10978,15029,2024-09-12,Palestinian Territory,Moderate,66
10979,15030,2024-09-12,Peru,Unhealthy,167
10980,15031,2024-09-12,Philippines,Good,39
10981,15032,2024-09-12,Poland,Moderate,71
10982,15033,2024-09-12,Portugal,Good,27
10983,15035,2024-09-12,Reunion,Good,10
10984,15036,2024-09-12,Romania,Moderate,63
10985,15037,2024-09-12,Russia,Moderate,65
10986,15038,2024-09-12,San Marino,Good,45
10987,15040,2024-09-12,Serbia,Moderate,64
10988,15041,2024-09-12,Singapore,Good,42
10989,15042,2024-09-12,Slovakia,Good,32
10990,15043,2024-09-12,Slovenia,Good,25
10991,15044,2024-09-12,South Africa,Moderate,69
10992,15045,2024-09-12,South Korea,Moderate,65
10993,15046,2024-09-12,Spain,Moderate,60
10994,15047,2024-09-12,Sri Lanka,Good,31
10995,15048,2024-09-12,Sweden,Good,12
10996,15049,2024-09-12,Switzerland,Good,28
10997,15050,2024-09-12,Taiwan,Moderate,66
10998,15051,2024-09-12,Tajikistan,Very Unhealthy,203
10999,15052,2024-09-12,Thailand,Moderate,88
11000,15053,2024-09-12,Trinidad and Tobago,Good,45
11001,15054,2024-09-12,Turkey,Moderate,85
11002,15056,2024-09-12,Uganda,Moderate,99
11003,15057,2024-09-12,Ukraine,Good,44
11004,15058,2024-09-12,United Arab Emirates,Unhealthy for Sensitive Groups,115
11005,15059,2024-09-12,United Kingdom of Great Britain and Northern Ireland,Good,36
11006,15060,2024-09-12,United States of America,Hazardous,328
11007,15062,2024-09-12,Vatican,Good,25
11008,15064,2024-09-12,Vietnam,Moderate,78
11009,15067,2024-09-19,Andorra,Good,20
11010,15068,2024-09-19,Argentina,Moderate,51
11011,15069,2024-09-19,Armenia,Good,34
11012,15070,2024-09-19,Australia,Good,46
11013,15071,2024-09-19,Austria,Moderate,56
11014,15072,2024-09-19,Azerbaijan,Good,48
11015,15074,2024-09-19,Bangladesh,Unhealthy,161
11016,15075,2024-09-19,Belarus,Moderate,62
11017,15076,2024-09-19,Belgium,Unhealthy for Sensitive Groups,143
11018,15080,2024-09-19,Bosnia and Herzegovina,Good,46
11019,15081,2024-09-19,Brazil,Unhealthy,196
11020,15082,2024-09-19,Brunei,Good,11
11021,15083,2024-09-19,Bulgaria,Good,48
11022,15085,2024-09-19,Canada,Moderate,73
11023,15086,2024-09-19,Cape Verde,Good,31
11024,15088,2024-09-19,Chile,Moderate,81
11025,15089,2024-09-19,China,Unhealthy for Sensitive Groups,150
11026,15090,2024-09-19,Colombia,Moderate,68
11027,15092,2024-09-19,Croatia,Moderate,61
11028,15093,2024-09-19,Cyprus,Good,36
11029,15094,2024-09-19,Czech Republic,Moderate,79
11030,15095,2024-09-19,Denmark,Good,24
11031,15096,2024-09-19,Dominican Republic,Good,25
11032,15097,2024-09-19,Ecuador,Moderate,52
11033,15100,2024-09-19,Estonia,Good,16
11034,15101,2024-09-19,Ethiopia,Good,25
11035,15102,2024-09-19,Finland,Good,17
11036,15103,2024-09-19,France,Unhealthy for Sensitive Groups,110
11037,15104,2024-09-19,French Guiana,Good,30
11038,15105,2024-09-19,Georgia,Good,42
11039,15106,2024-09-19,Germany,Unhealthy,160
11040,15107,2024-09-19,Ghana,Good,22
11041,15109,2024-09-19,Greece,Moderate,60
11042,15111,2024-09-19,Guadeloupe,Good,25
11043,15112,2024-09-19,Guatemala,Moderate,61
11044,15114,2024-09-19,Hong Kong,Good,44
11045,15116,2024-09-19,Iceland,Good,21
11046,15117,2024-09-19,India,Unhealthy,179
11047,15118,2024-09-19,Indonesia,Unhealthy for Sensitive Groups,140
11048,15121,2024-09-19,Ireland,Good,49
11049,15122,2024-09-19,Israel,Good,44
11050,15123,2024-09-19,Italy,Moderate,58
11051,15125,2024-09-19,Japan,Moderate,76
11052,15126,2024-09-19,Jordan,Good,14
11053,15127,2024-09-19,Kazakhstan,Good,47
11054,15128,2024-09-19,Kenya,Unhealthy for Sensitive Groups,103
11055,15130,2024-09-19,Kuwait,Moderate,77
11056,15131,2024-09-19,Kyrgyzstan,Good,36
11057,15132,2024-09-19,Laos,Moderate,53
11058,15133,2024-09-19,Latvia,Moderate,67
11059,15135,2024-09-19,Liechtenstein,Good,7
11060,15136,2024-09-19,Lithuania,Moderate,72
11061,15138,2024-09-19,Macao,Good,50
11062,15139,2024-09-19,Macedonia,Good,44
11063,15140,2024-09-19,Madagascar,Moderate,77
11064,15141,2024-09-19,Malaysia,Moderate,63
11065,15142,2024-09-19,Malta,Good,19
11066,15143,2024-09-19,Martinique,Good,41
11067,15144,2024-09-19,Mexico,Moderate,91
11068,15145,2024-09-19,Moldova,Good,11
11069,15146,2024-09-19,Monaco,Good,6
11070,15147,2024-09-19,Mongolia,Moderate,52
11071,15148,2024-09-19,Montenegro,Good,28
11072,15149,2024-09-19,Myanmar,Good,46
11073,15150,2024-09-19,Nepal,Moderate,62
11074,15151,2024-09-19,Netherlands,Unhealthy for Sensitive Groups,144
11075,15153,2024-09-19,New Zealand,Good,18
11076,15154,2024-09-19,Nigeria,Moderate,54
11077,15155,2024-09-19,Norway,Good,22
11078,15156,2024-09-19,Pakistan,Unhealthy for Sensitive Groups,126
11079,15157,2024-09-19,Palestinian Territory,Moderate,57
11080,15158,2024-09-19,Peru,Unhealthy for Sensitive Groups,137
11081,15159,2024-09-19,Philippines,Moderate,56
11082,15160,2024-09-19,Poland,Moderate,94
11083,15161,2024-09-19,Portugal,Moderate,93
11084,15163,2024-09-19,Reunion,Good,15
11085,15164,2024-09-19,Romania,Moderate,56
11086,15165,2024-09-19,Russia,Unhealthy for Sensitive Groups,110
11087,15166,2024-09-19,San Marino,Good,33
11088,15168,2024-09-19,Serbia,Moderate,73
11089,15169,2024-09-19,Singapore,Moderate,72
11090,15170,2024-09-19,Slovakia,Good,37
11091,15171,2024-09-19,Slovenia,Moderate,56
11092,15172,2024-09-19,South Africa,Unhealthy for Sensitive Groups,111
11093,15173,2024-09-19,South Korea,Moderate,58
11094,15174,2024-09-19,Spain,Moderate,71
11095,15175,2024-09-19,Sri Lanka,Good,49
11096,15176,2024-09-19,Sweden,Good,33
11097,15177,2024-09-19,Switzerland,Good,35
11098,15178,2024-09-19,Taiwan,Moderate,51
11099,15179,2024-09-19,Tajikistan,Unhealthy for Sensitive Groups,104
11100,15180,2024-09-19,Thailand,Moderate,89
11101,15182,2024-09-19,Trinidad and Tobago,Good,34
11102,15183,2024-09-19,Turkey,Moderate,69
11103,15185,2024-09-19,Uganda,Moderate,86
11104,15186,2024-09-19,Ukraine,Moderate,74
11105,15187,2024-09-19,United Arab Emirates,Unhealthy for Sensitive Groups,101
11106,15188,2024-09-19,United Kingdom of Great Britain and Northern Ireland,Unhealthy for Sensitive Groups,127
11107,15189,2024-09-19,United States of America,Moderate,89
11108,15191,2024-09-19,Vatican,Good,25
11109,15193,2024-09-19,Vietnam,Good,50
11110,15197,2024-09-26,Andorra,Good,24
11111,15198,2024-09-26,Argentina,Good,38
11112,15199,2024-09-26,Armenia,Good,30
11113,15200,2024-09-26,Australia,Moderate,61
11114,15201,2024-09-26,Austria,Good,36
11115,15202,2024-09-26,Azerbaijan,Good,30
11116,15203,2024-09-26,Bangladesh,Unhealthy for Sensitive Groups,117
11117,15204,2024-09-26,Belarus,Good,36
11118,15205,2024-09-26,Belgium,Good,21
11119,15209,2024-09-26,Bosnia and Herzegovina,Good,41
11120,15210,2024-09-26,Brazil,Unhealthy,165
11121,15211,2024-09-26,Brunei,Good,12
11122,15212,2024-09-26,Bulgaria,Good,41
11123,15214,2024-09-26,Canada,Good,41
11124,15215,2024-09-26,Cape Verde,Moderate,67
11125,15217,2024-09-26,Chile,Unhealthy for Sensitive Groups,146
11126,15218,2024-09-26,China,Unhealthy,187
11127,15219,2024-09-26,Colombia,Moderate,60
11128,15221,2024-09-26,Croatia,Good,38
11129,15222,2024-09-26,Cyprus,Good,41
11130,15223,2024-09-26,Czech Republic,Good,37
11131,15224,2024-09-26,Denmark,Good,21
11132,15225,2024-09-26,Dominican Republic,Good,45
11133,15226,2024-09-26,Ecuador,Moderate,69
11134,15229,2024-09-26,Estonia,Good,25
11135,15230,2024-09-26,Ethiopia,Good,25
11136,15231,2024-09-26,Finland,Good,25
11137,15232,2024-09-26,France,Moderate,61
11138,15233,2024-09-26,French Guiana,Good,28
11139,15234,2024-09-26,Georgia,Good,23
11140,15235,2024-09-26,Germany,Moderate,61
11141,15236,2024-09-26,Ghana,Moderate,59
11142,15238,2024-09-26,Greece,Moderate,92
11143,15240,2024-09-26,Guadeloupe,Good,16
11144,15241,2024-09-26,Guatemala,Moderate,84
11145,15243,2024-09-26,Hong Kong,Good,50
11146,15245,2024-09-26,Iceland,Good,12
11147,15246,2024-09-26,India,Very Unhealthy,234
11148,15247,2024-09-26,Indonesia,Unhealthy for Sensitive Groups,143
11149,15250,2024-09-26,Ireland,Good,20
11150,15251,2024-09-26,Israel,Moderate,64
11151,15252,2024-09-26,Italy,Moderate,67
11152,15254,2024-09-26,Japan,Moderate,83
11153,15255,2024-09-26,Jordan,Good,25
11154,15256,2024-09-26,Kazakhstan,Moderate,55
11155,15257,2024-09-26,Kenya,Moderate,88
11156,15259,2024-09-26,Kuwait,Unhealthy for Sensitive Groups,120
11157,15260,2024-09-26,Kyrgyzstan,Good,36
11158,15261,2024-09-26,Laos,Moderate,55
11159,15262,2024-09-26,Latvia,Good,19
11160,15264,2024-09-26,Liechtenstein,Good,8
11161,15265,2024-09-26,Lithuania,Moderate,60
11162,15266,2024-09-26,Macao,Good,50
11163,15267,2024-09-26,Macedonia,Good,50
11164,15268,2024-09-26,Madagascar,Moderate,61
11165,15269,2024-09-26,Malaysia,Moderate,56
11166,15270,2024-09-26,Malta,Good,28
11167,15271,2024-09-26,Martinique,Good,12
11168,15272,2024-09-26,Mexico,Unhealthy for Sensitive Groups,106
11169,15273,2024-09-26,Moldova,Good,10
11170,15274,2024-09-26,Monaco,Good,34
11171,15275,2024-09-26,Mongolia,Good,48
11172,15276,2024-09-26,Montenegro,Good,42
11173,15277,2024-09-26,Myanmar,Good,18
11174,15278,2024-09-26,Nepal,Good,47
11175,15279,2024-09-26,Netherlands,Moderate,59
11176,15281,2024-09-26,New Zealand,Good,29
11177,15282,2024-09-26,Nigeria,Moderate,72
11178,15283,2024-09-26,Norway,Good,13
11179,15284,2024-09-26,Pakistan,Unhealthy for Sensitive Groups,140
11180,15285,2024-09-26,Palestinian Territory,Moderate,73
11181,15286,2024-09-26,Peru,Unhealthy for Sensitive Groups,127
11182,15287,2024-09-26,Philippines,Good,36
11183,15288,2024-09-26,Poland,Moderate,54
11184,15289,2024-09-26,Portugal,Good,21
11185,15291,2024-09-26,Reunion,Good,17
11186,15292,2024-09-26,Romania,Moderate,56
11187,15293,2024-09-26,Russia,Moderate,78
11188,15294,2024-09-26,San Marino,Good,41
11189,15296,2024-09-26,Serbia,Moderate,67
11190,15297,2024-09-26,Singapore,Good,35
11191,15298,2024-09-26,Slovakia,Good,44
11192,15299,2024-09-26,Slovenia,Good,32
11193,15300,2024-09-26,South Africa,Moderate,81
11194,15301,2024-09-26,South Korea,Moderate,64
11195,15302,2024-09-26,Spain,Moderate,66
11196,15303,2024-09-26,Sri Lanka,Moderate,65
11197,15304,2024-09-26,Sweden,Good,25
11198,15305,2024-09-26,Switzerland,Good,28
11199,15306,2024-09-26,Taiwan,Good,47
11200,15307,2024-09-26,Tajikistan,Unhealthy for Sensitive Groups,147
11201,15308,2024-09-26,Thailand,Moderate,97
11202,15309,2024-09-26,Trinidad and Tobago,Good,17
11203,15310,2024-09-26,Turkey,Moderate,84
11204,15312,2024-09-26,Uganda,Unhealthy for Sensitive Groups,143
11205,15313,2024-09-26,Ukraine,Good,47
11206,15314,2024-09-26,United Arab Emirates,Unhealthy for Sensitive Groups,129
11207,15315,2024-09-26,United Kingdom of Great Britain and Northern Ireland,Moderate,76
11208,15316,2024-09-26,United States of America,Unhealthy for Sensitive Groups,114
