,Unnamed: 0,Date,Country,Status,AQI Value
2809,3925,2022-08-12,Slovenia,Good,28
2810,3926,2022-08-12,South Africa,Moderate,83
2811,3927,2022-08-12,South Korea,Unhealthy for Sensitive Groups,104
2812,3928,2022-08-12,Spain,Unhealthy for Sensitive Groups,121
2813,3929,2022-08-12,Sri Lanka,Good,45
2814,3931,2022-08-12,Sweden,Good,21
2815,3932,2022-08-12,Switzerland,Moderate,51
2816,3933,2022-08-12,Taiwan,Moderate,64
2817,3934,2022-08-12,Tajikistan,Moderate,82
2818,3935,2022-08-12,Thailand,Moderate,100
2819,3937,2022-08-12,Trinidad and Tobago,Good,34
2820,3938,2022-08-12,Turkey,Moderate,76
2821,3940,2022-08-12,Uganda,Unhealthy for Sensitive Groups,144
2822,3941,2022-08-12,Ukraine,Moderate,75
2823,3942,2022-08-12,United Arab Emirates,Unhealthy,176
2824,3943,2022-08-12,United Kingdom of Great Britain and Northern Ireland,Moderate,79
2825,3944,2022-08-12,United States of America,Moderate,76
2826,3946,2022-08-12,Vatican,Good,50
2827,3948,2022-08-12,Vietnam,Unhealthy for Sensitive Groups,107
2828,3952,2022-08-13,Andorra,Moderate,54
2829,3954,2022-08-13,Argentina,Good,26
2830,3955,2022-08-13,Armenia,Moderate,59
2831,3956,2022-08-13,Australia,Moderate,52
2832,3957,2022-08-13,Austria,Good,32
2833,3958,2022-08-13,Azerbaijan,Good,34
2834,3960,2022-08-13,Bangladesh,Unhealthy for Sensitive Groups,141
2835,3961,2022-08-13,Belarus,Moderate,54
2836,3962,2022-08-13,Belgium,Good,33
2837,3966,2022-08-13,Bosnia and Herzegovina,Good,50
2838,3967,2022-08-13,Brazil,Moderate,80
2839,3968,2022-08-13,Brunei,Good,10
2840,3969,2022-08-13,Bulgaria,Good,32
2841,3972,2022-08-13,Canada,Good,50
2842,3973,2022-08-13,Cape Verde,Good,50
2843,3977,2022-08-13,Chile,Moderate,94
2844,3978,2022-08-13,China,Unhealthy,158
2845,3979,2022-08-13,Colombia,Moderate,64
2846,3981,2022-08-13,Croatia,Good,25
2847,3982,2022-08-13,Cyprus,Moderate,58
2848,3983,2022-08-13,Czech Republic,Moderate,61
2849,3984,2022-08-13,Denmark,Good,22
2850,3985,2022-08-13,Dominican Republic,Good,22
2851,3986,2022-08-13,Ecuador,Moderate,68
2852,3989,2022-08-13,Estonia,Good,31
2853,3990,2022-08-13,Ethiopia,Unhealthy,167
2854,3991,2022-08-13,Finland,Good,31
2855,3992,2022-08-13,France,Moderate,75
2856,3993,2022-08-13,French Guiana,Good,17
2857,3996,2022-08-13,Georgia,Moderate,67
2858,3997,2022-08-13,Germany,Moderate,57
2859,3998,2022-08-13,Ghana,Moderate,95
2860,4000,2022-08-13,Greece,Moderate,55
2861,4002,2022-08-13,Guadeloupe,Good,24
2862,4004,2022-08-13,Guatemala,Good,33
2863,4006,2022-08-13,Hong Kong,Good,34
2864,4008,2022-08-13,Iceland,Good,13
2865,4009,2022-08-13,India,Very Unhealthy,234
2866,4010,2022-08-13,Indonesia,Moderate,93
2867,4013,2022-08-13,Ireland,Good,48
2868,4014,2022-08-13,Israel,Moderate,58
2869,4015,2022-08-13,Italy,Moderate,67
2870,4017,2022-08-13,Japan,Moderate,66
2871,4019,2022-08-13,Jordan,Good,31
2872,4020,2022-08-13,Kazakhstan,Moderate,98
2873,4021,2022-08-13,Kenya,Moderate,96
2874,4023,2022-08-13,Kuwait,Unhealthy,166
2875,4024,2022-08-13,Kyrgyzstan,Moderate,75
2876,4025,2022-08-13,Laos,Good,39
2877,4026,2022-08-13,Latvia,Good,12
2878,4029,2022-08-13,Liechtenstein,Good,46
2879,4030,2022-08-13,Lithuania,Good,47
2880,4032,2022-08-13,Macao,Good,34
2881,4033,2022-08-13,Macedonia,Good,48
2882,4034,2022-08-13,Madagascar,Good,34
2883,4035,2022-08-13,Malaysia,Moderate,68
2884,4036,2022-08-13,Malta,Good,35
2885,4037,2022-08-13,Martinique,Good,46
2886,4038,2022-08-13,Mexico,Moderate,95
2887,4039,2022-08-13,Moldova,Good,33
2888,4040,2022-08-13,Monaco,Good,27
2889,4041,2022-08-13,Mongolia,Moderate,53
2890,4042,2022-08-13,Montenegro,Good,44
2891,4043,2022-08-13,Myanmar,Good,25
2892,4044,2022-08-13,Nepal,Moderate,58
2893,4045,2022-08-13,Netherlands,Moderate,62
2894,4047,2022-08-13,New Zealand,Moderate,64
2895,4048,2022-08-13,Nigeria,Unhealthy for Sensitive Groups,105
2896,4049,2022-08-13,Norway,Good,25
2897,4050,2022-08-13,Pakistan,Moderate,91
2898,4051,2022-08-13,Palestinian Territory,Good,49
2899,4052,2022-08-13,Peru,Unhealthy for Sensitive Groups,125
2900,4053,2022-08-13,Philippines,Moderate,83
2901,4054,2022-08-13,Poland,Moderate,53
2902,4055,2022-08-13,Portugal,Good,35
2903,4058,2022-08-13,Reunion,Good,23
2904,4059,2022-08-13,Romania,Moderate,75
2905,4060,2022-08-13,Russia,Unhealthy for Sensitive Groups,138
2906,4061,2022-08-13,San Marino,Good,42
2907,4063,2022-08-13,Serbia,Moderate,67
2908,4064,2022-08-13,Singapore,Moderate,68
2909,4065,2022-08-13,Slovakia,Moderate,53
2910,4066,2022-08-13,Slovenia,Good,33
2911,4067,2022-08-13,South Africa,Moderate,83
2912,4068,2022-08-13,South Korea,Moderate,76
2913,4069,2022-08-13,Spain,Moderate,79
2914,4070,2022-08-13,Sri Lanka,Good,38
2915,4072,2022-08-13,Sweden,Good,24
2916,4073,2022-08-13,Switzerland,Good,48
2917,4074,2022-08-13,Taiwan,Moderate,56
2918,4075,2022-08-13,Tajikistan,Moderate,82
2919,4076,2022-08-13,Thailand,Moderate,94
2920,4078,2022-08-13,Trinidad and Tobago,Good,24
2921,4079,2022-08-13,Turkey,Moderate,77
2922,4081,2022-08-13,Uganda,Unhealthy for Sensitive Groups,147
2923,4082,2022-08-13,Ukraine,Moderate,77
2924,4083,2022-08-13,United Arab Emirates,Very Unhealthy,218
2925,4084,2022-08-13,United Kingdom of Great Britain and Northern Ireland,Moderate,84
2926,4085,2022-08-13,United States of America,Moderate,71
2927,4087,2022-08-13,Vatican,Good,42
2928,4089,2022-08-13,Vietnam,Moderate,87
2929,4093,2022-08-14,Andorra,Good,49
2930,4095,2022-08-14,Argentina,Good,47
2931,4096,2022-08-14,Armenia,Moderate,57
2932,4097,2022-08-14,Australia,Good,31
2933,4098,2022-08-14,Austria,Good,37
2934,4099,2022-08-14,Azerbaijan,Moderate,58
2935,4101,2022-08-14,Bangladesh,Unhealthy for Sensitive Groups,141
2936,4102,2022-08-14,Belarus,Good,48
2937,4103,2022-08-14,Belgium,Good,41
2938,4107,2022-08-14,Bosnia and Herzegovina,Moderate,85
2939,4108,2022-08-14,Brazil,Moderate,72
2940,4109,2022-08-14,Brunei,Good,11
2941,4110,2022-08-14,Bulgaria,Good,30
2942,4113,2022-08-14,Canada,Moderate,52
2943,4114,2022-08-14,Cape Verde,Good,26
2944,4118,2022-08-14,Chile,Moderate,98
2945,4119,2022-08-14,China,Unhealthy,154
2946,4120,2022-08-14,Colombia,Moderate,58
2947,4122,2022-08-14,Croatia,Good,35
2948,4123,2022-08-14,Cyprus,Moderate,63
2949,4124,2022-08-14,Czech Republic,Moderate,63
2950,4125,2022-08-14,Denmark,Good,20
2951,4126,2022-08-14,Dominican Republic,Good,13
2952,4127,2022-08-14,Ecuador,Moderate,68
2953,4130,2022-08-14,Estonia,Good,35
2954,4131,2022-08-14,Ethiopia,Moderate,100
2955,4132,2022-08-14,Finland,Good,24
2956,4133,2022-08-14,France,Moderate,65
2957,4134,2022-08-14,French Guiana,Good,17
2958,4137,2022-08-14,Georgia,Moderate,62
2959,4138,2022-08-14,Germany,Moderate,62
2960,4139,2022-08-14,Ghana,Moderate,76
2961,4141,2022-08-14,Greece,Good,41
2962,4143,2022-08-14,Guadeloupe,Good,15
2963,4145,2022-08-14,Guatemala,Good,29
2964,4147,2022-08-14,Hong Kong,Good,30
2965,4149,2022-08-14,Iceland,Good,28
2966,4150,2022-08-14,India,Unhealthy,162
2967,4151,2022-08-14,Indonesia,Moderate,93
2968,4154,2022-08-14,Ireland,Moderate,55
2969,4155,2022-08-14,Israel,Moderate,67
2970,4156,2022-08-14,Italy,Moderate,61
2971,4158,2022-08-14,Japan,Moderate,74
2972,4160,2022-08-14,Jordan,Good,35
2973,4161,2022-08-14,Kazakhstan,Moderate,81
2974,4162,2022-08-14,Kenya,Moderate,95
2975,4164,2022-08-14,Kuwait,Unhealthy,185
2976,4165,2022-08-14,Kyrgyzstan,Moderate,78
2977,4166,2022-08-14,Laos,Good,28
2978,4167,2022-08-14,Latvia,Good,25
2979,4170,2022-08-14,Liechtenstein,Good,50
2980,4171,2022-08-14,Lithuania,Moderate,54
2981,4173,2022-08-14,Macao,Good,23
2982,4174,2022-08-14,Macedonia,Good,34
2983,4175,2022-08-14,Madagascar,Good,47
2984,4176,2022-08-14,Malaysia,Moderate,65
2985,4177,2022-08-14,Malta,Good,42
2986,4178,2022-08-14,Martinique,Good,32
2987,4179,2022-08-14,Mexico,Moderate,72
2988,4180,2022-08-14,Moldova,Good,26
2989,4181,2022-08-14,Monaco,Good,24
2990,4182,2022-08-14,Mongolia,Moderate,75
2991,4183,2022-08-14,Montenegro,Good,38
2992,4184,2022-08-14,Myanmar,Good,27
2993,4185,2022-08-14,Nepal,Good,26
2994,4186,2022-08-14,Netherlands,Moderate,61
2995,4188,2022-08-14,New Zealand,Moderate,51
2996,4189,2022-08-14,Nigeria,Unhealthy for Sensitive Groups,105
2997,4190,2022-08-14,Norway,Good,36
2998,4191,2022-08-14,Pakistan,Moderate,91
2999,4192,2022-08-14,Palestinian Territory,Good,48
3000,4193,2022-08-14,Peru,Unhealthy for Sensitive Groups,139
3001,4194,2022-08-14,Philippines,Moderate,83
3002,4195,2022-08-14,Poland,Moderate,58
3003,4196,2022-08-14,Portugal,Good,30
3004,4199,2022-08-14,Reunion,Good,24
3005,4200,2022-08-14,Romania,Moderate,64
3006,4201,2022-08-14,Russia,Unhealthy for Sensitive Groups,109
3007,4202,2022-08-14,San Marino,Good,45
3008,4204,2022-08-14,Serbia,Moderate,75
3009,4205,2022-08-14,Singapore,Good,31
3010,4206,2022-08-14,Slovakia,Moderate,53
3011,4207,2022-08-14,Slovenia,Good,34
3012,4208,2022-08-14,South Africa,Moderate,83
3013,4209,2022-08-14,South Korea,Moderate,69
3014,4210,2022-08-14,Spain,Moderate,75
3015,4211,2022-08-14,Sri Lanka,Good,44
3016,4213,2022-08-14,Sweden,Good,30
3017,4214,2022-08-14,Switzerland,Good,50
3018,4215,2022-08-14,Taiwan,Moderate,62
3019,4216,2022-08-14,Tajikistan,Moderate,84
3020,4217,2022-08-14,Thailand,Unhealthy for Sensitive Groups,128
3021,4219,2022-08-14,Trinidad and Tobago,Good,25
3022,4220,2022-08-14,Turkey,Moderate,78
3023,4222,2022-08-14,Uganda,Unhealthy for Sensitive Groups,131
3024,4223,2022-08-14,Ukraine,Moderate,66
3025,4224,2022-08-14,United Arab Emirates,Hazardous,862
3026,4225,2022-08-14,United Kingdom of Great Britain and Northern Ireland,Moderate,79
3027,4226,2022-08-14,United States of America,Moderate,76
3028,4228,2022-08-14,Vatican,Good,33
3029,4230,2022-08-14,Vietnam,Moderate,52
3030,4234,2022-08-15,Andorra,Good,45
3031,4236,2022-08-15,Argentina,Good,10
3032,4237,2022-08-15,Armenia,Moderate,57
3033,4238,2022-08-15,Australia,Good,50
3034,4239,2022-08-15,Austria,Good,33
3035,4240,2022-08-15,Azerbaijan,Moderate,52
3036,4242,2022-08-15,Bangladesh,Unhealthy for Sensitive Groups,141
3037,4243,2022-08-15,Belarus,Good,50
3038,4244,2022-08-15,Belgium,Moderate,51
3039,4248,2022-08-15,Bosnia and Herzegovina,Moderate,80
3040,4249,2022-08-15,Brazil,Moderate,86
3041,4250,2022-08-15,Brunei,Good,14
3042,4251,2022-08-15,Bulgaria,Good,29
3043,4254,2022-08-15,Canada,Moderate,54
3044,4255,2022-08-15,Cape Verde,Good,32
3045,4259,2022-08-15,Chile,Moderate,64
3046,4260,2022-08-15,China,Unhealthy for Sensitive Groups,138
3047,4261,2022-08-15,Colombia,Good,50
3048,4263,2022-08-15,Croatia,Good,34
3049,4264,2022-08-15,Cyprus,Moderate,55
3050,4265,2022-08-15,Czech Republic,Moderate,63
3051,4266,2022-08-15,Denmark,Good,42
3052,4267,2022-08-15,Dominican Republic,Good,23
3053,4268,2022-08-15,Ecuador,Moderate,73
3054,4271,2022-08-15,Estonia,Good,39
3055,4272,2022-08-15,Ethiopia,Unhealthy,157
3056,4273,2022-08-15,Finland,Good,44
3057,4274,2022-08-15,France,Moderate,66
3058,4275,2022-08-15,French Guiana,Good,15
3059,4278,2022-08-15,Georgia,Moderate,62
3060,4279,2022-08-15,Germany,Moderate,61
3061,4280,2022-08-15,Ghana,Moderate,74
3062,4282,2022-08-15,Greece,Good,41
3063,4284,2022-08-15,Guadeloupe,Good,14
3064,4286,2022-08-15,Guatemala,Moderate,54
3065,4288,2022-08-15,Hong Kong,Good,27
3066,4290,2022-08-15,Iceland,Good,11
3067,4291,2022-08-15,India,Unhealthy for Sensitive Groups,149
3068,4292,2022-08-15,Indonesia,Moderate,93
3069,4295,2022-08-15,Ireland,Moderate,57
3070,4296,2022-08-15,Israel,Moderate,72
3071,4297,2022-08-15,Italy,Moderate,62
3072,4299,2022-08-15,Japan,Moderate,76
3073,4301,2022-08-15,Jordan,Good,31
3074,4302,2022-08-15,Kazakhstan,Moderate,82
3075,4303,2022-08-15,Kenya,Moderate,53
3076,4305,2022-08-15,Kuwait,Unhealthy,164
3077,4306,2022-08-15,Kyrgyzstan,Moderate,80
3078,4307,2022-08-15,Laos,Good,30
3079,4308,2022-08-15,Latvia,Good,35
3080,4311,2022-08-15,Liechtenstein,Good,32
3081,4312,2022-08-15,Lithuania,Moderate,59
3082,4314,2022-08-15,Macao,Good,34
3083,4315,2022-08-15,Macedonia,Good,48
3084,4316,2022-08-15,Madagascar,Unhealthy for Sensitive Groups,118
3085,4317,2022-08-15,Malaysia,Moderate,67
3086,4318,2022-08-15,Malta,Good,46
3087,4319,2022-08-15,Martinique,Good,25
3088,4320,2022-08-15,Mexico,Moderate,94
3089,4321,2022-08-15,Moldova,Good,22
3090,4322,2022-08-15,Monaco,Good,31
3091,4323,2022-08-15,Mongolia,Moderate,51
3092,4324,2022-08-15,Montenegro,Good,41
3093,4325,2022-08-15,Myanmar,Good,27
3094,4326,2022-08-15,Nepal,Moderate,80
3095,4327,2022-08-15,Netherlands,Moderate,64
3096,4329,2022-08-15,New Zealand,Moderate,66
3097,4330,2022-08-15,Nigeria,Unhealthy for Sensitive Groups,105
3098,4331,2022-08-15,Norway,Moderate,54
3099,4332,2022-08-15,Pakistan,Moderate,91
3100,4333,2022-08-15,Palestinian Territory,Good,46
3101,4334,2022-08-15,Peru,Unhealthy for Sensitive Groups,109
3102,4335,2022-08-15,Philippines,Moderate,83
3103,4336,2022-08-15,Poland,Moderate,58
3104,4337,2022-08-15,Portugal,Good,41
3105,4340,2022-08-15,Reunion,Good,18
3106,4341,2022-08-15,Romania,Moderate,66
3107,4342,2022-08-15,Russia,Moderate,83
3108,4343,2022-08-15,San Marino,Good,46
3109,4345,2022-08-15,Serbia,Moderate,85
3110,4346,2022-08-15,Singapore,Good,40
3111,4347,2022-08-15,Slovakia,Moderate,53
3112,4348,2022-08-15,Slovenia,Good,46
3113,4349,2022-08-15,South Africa,Moderate,83
3114,4350,2022-08-15,South Korea,Moderate,78
3115,4351,2022-08-15,Spain,Moderate,65
3116,4352,2022-08-15,Sri Lanka,Moderate,62
3117,4354,2022-08-15,Sweden,Good,42
3118,4355,2022-08-15,Switzerland,Good,40
3119,4356,2022-08-15,Taiwan,Moderate,64
3120,4357,2022-08-15,Tajikistan,Moderate,89
3121,4358,2022-08-15,Thailand,Moderate,84
3122,4360,2022-08-15,Trinidad and Tobago,Good,20
3123,4361,2022-08-15,Turkey,Moderate,95
3124,4363,2022-08-15,Uganda,Unhealthy for Sensitive Groups,122
3125,4364,2022-08-15,Ukraine,Moderate,59
3126,4365,2022-08-15,United Arab Emirates,Hazardous,868
3127,4366,2022-08-15,United Kingdom of Great Britain and Northern Ireland,Moderate,68
3128,4367,2022-08-15,United States of America,Unhealthy for Sensitive Groups,108
3129,4369,2022-08-15,Vatican,Good,35
3130,4371,2022-08-15,Vietnam,Moderate,74
3131,4375,2022-08-16,Andorra,Good,30
3132,4377,2022-08-16,Argentina,Good,46
3133,4378,2022-08-16,Armenia,Moderate,55
3134,4379,2022-08-16,Australia,Moderate,59
3135,4380,2022-08-16,Austria,Good,23
3136,4381,2022-08-16,Azerbaijan,Good,40
3137,4383,2022-08-16,Bangladesh,Unhealthy for Sensitive Groups,141
3138,4384,2022-08-16,Belarus,Good,44
3139,4385,2022-08-16,Belgium,Moderate,58
3140,4389,2022-08-16,Bosnia and Herzegovina,Moderate,63
3141,4390,2022-08-16,Brazil,Moderate,77
3142,4391,2022-08-16,Brunei,Good,11
3143,4392,2022-08-16,Bulgaria,Good,33
3144,4395,2022-08-16,Canada,Moderate,56
3145,4396,2022-08-16,Cape Verde,Good,42
3146,4400,2022-08-16,Chile,Moderate,90
3147,4401,2022-08-16,China,Unhealthy for Sensitive Groups,144
3148,4402,2022-08-16,Colombia,Moderate,60
3149,4404,2022-08-16,Croatia,Good,37
3150,4405,2022-08-16,Cyprus,Good,48
3151,4406,2022-08-16,Czech Republic,Moderate,67
3152,4407,2022-08-16,Denmark,Good,29
3153,4408,2022-08-16,Dominican Republic,Good,13
3154,4409,2022-08-16,Ecuador,Moderate,94
3155,4412,2022-08-16,Estonia,Good,37
3156,4413,2022-08-16,Ethiopia,Unhealthy,196
3157,4414,2022-08-16,Finland,Moderate,59
3158,4415,2022-08-16,France,Moderate,64
3159,4416,2022-08-16,French Guiana,Good,18
3160,4419,2022-08-16,Georgia,Moderate,64
3161,4420,2022-08-16,Germany,Moderate,68
3162,4421,2022-08-16,Ghana,Moderate,82
3163,4423,2022-08-16,Greece,Good,38
3164,4425,2022-08-16,Guadeloupe,Good,21
3165,4427,2022-08-16,Guatemala,Moderate,56
3166,4429,2022-08-16,Hong Kong,Good,17
3167,4431,2022-08-16,Iceland,Good,15
3168,4432,2022-08-16,India,Unhealthy,171
3169,4433,2022-08-16,Indonesia,Moderate,93
3170,4436,2022-08-16,Ireland,Good,25
3171,4437,2022-08-16,Israel,Moderate,77
3172,4438,2022-08-16,Italy,Moderate,62
3173,4440,2022-08-16,Japan,Moderate,61
3174,4442,2022-08-16,Jordan,Good,44
3175,4443,2022-08-16,Kazakhstan,Moderate,72
3176,4444,2022-08-16,Kenya,Moderate,75
3177,4446,2022-08-16,Kuwait,Unhealthy,155
3178,4447,2022-08-16,Kyrgyzstan,Moderate,58
3179,4448,2022-08-16,Laos,Good,38
3180,4449,2022-08-16,Latvia,Moderate,52
3181,4452,2022-08-16,Liechtenstein,Good,48
3182,4453,2022-08-16,Lithuania,Moderate,56
3183,4455,2022-08-16,Macao,Good,25
3184,4456,2022-08-16,Macedonia,Good,48
3185,4457,2022-08-16,Madagascar,Moderate,67
3186,4458,2022-08-16,Malaysia,Moderate,61
3187,4459,2022-08-16,Malta,Moderate,57
3188,4460,2022-08-16,Martinique,Moderate,52
3189,4461,2022-08-16,Mexico,Moderate,84
3190,4462,2022-08-16,Moldova,Good,26
3191,4463,2022-08-16,Monaco,Good,34
3192,4464,2022-08-16,Mongolia,Good,38
3193,4465,2022-08-16,Montenegro,Good,38
3194,4466,2022-08-16,Myanmar,Good,33
3195,4467,2022-08-16,Nepal,Moderate,72
3196,4468,2022-08-16,Netherlands,Moderate,71
3197,4470,2022-08-16,New Zealand,Good,23
3198,4471,2022-08-16,Nigeria,Unhealthy for Sensitive Groups,105
3199,4472,2022-08-16,Norway,Moderate,54
3200,4473,2022-08-16,Pakistan,Moderate,91
3201,4474,2022-08-16,Palestinian Territory,Good,48
3202,4475,2022-08-16,Peru,Moderate,94
3203,4476,2022-08-16,Philippines,Moderate,83
3204,4477,2022-08-16,Poland,Moderate,61
3205,4478,2022-08-16,Portugal,Good,26
3206,4481,2022-08-16,Reunion,Good,26
3207,4482,2022-08-16,Romania,Moderate,87
3208,4483,2022-08-16,Russia,Unhealthy for Sensitive Groups,101
3209,4484,2022-08-16,San Marino,Good,48
3210,4486,2022-08-16,Serbia,Moderate,56
3211,4487,2022-08-16,Singapore,Good,29
3212,4488,2022-08-16,Slovakia,Moderate,60
3213,4489,2022-08-16,Slovenia,Good,39
3214,4490,2022-08-16,South Africa,Moderate,83
3215,4491,2022-08-16,South Korea,Moderate,68
3216,4492,2022-08-16,Spain,Moderate,95
3217,4493,2022-08-16,Sri Lanka,Good,49
3218,4495,2022-08-16,Sweden,Good,44
3219,4496,2022-08-16,Switzerland,Moderate,59
3220,4497,2022-08-16,Taiwan,Moderate,60
3221,4498,2022-08-16,Tajikistan,Moderate,89
3222,4499,2022-08-16,Thailand,Moderate,78
3223,4501,2022-08-16,Trinidad and Tobago,Moderate,63
3224,4502,2022-08-16,Turkey,Moderate,95
3225,4504,2022-08-16,Uganda,Unhealthy for Sensitive Groups,132
3226,4505,2022-08-16,Ukraine,Moderate,77
3227,4506,2022-08-16,United Arab Emirates,Unhealthy for Sensitive Groups,123
3228,4507,2022-08-16,United Kingdom of Great Britain and Northern Ireland,Moderate,67
3229,4508,2022-08-16,United States of America,Moderate,99
3230,4510,2022-08-16,Vatican,Good,42
3231,4512,2022-08-16,Vietnam,Moderate,73
3232,4516,2022-08-17,Andorra,Good,33
3233,4518,2022-08-17,Argentina,Good,18
3234,4519,2022-08-17,Armenia,Moderate,68
3235,4520,2022-08-17,Australia,Moderate,62
3236,4521,2022-08-17,Austria,Good,35
3237,4522,2022-08-17,Azerbaijan,Moderate,52
3238,4524,2022-08-17,Bangladesh,Unhealthy for Sensitive Groups,141
3239,4525,2022-08-17,Belarus,Moderate,52
3240,4526,2022-08-17,Belgium,Moderate,67
3241,4530,2022-08-17,Bosnia and Herzegovina,Moderate,69
3242,4531,2022-08-17,Brazil,Moderate,93
3243,4532,2022-08-17,Brunei,Good,10
3244,4533,2022-08-17,Bulgaria,Good,33
3245,4536,2022-08-17,Canada,Moderate,54
3246,4537,2022-08-17,Cape Verde,Good,40
3247,4541,2022-08-17,Chile,Moderate,74
3248,4542,2022-08-17,China,Unhealthy for Sensitive Groups,142
3249,4543,2022-08-17,Colombia,Moderate,68
3250,4545,2022-08-17,Croatia,Good,34
3251,4546,2022-08-17,Cyprus,Moderate,58
3252,4547,2022-08-17,Czech Republic,Moderate,73
3253,4548,2022-08-17,Denmark,Good,34
3254,4549,2022-08-17,Dominican Republic,Good,13
3255,4550,2022-08-17,Ecuador,Moderate,60
3256,4553,2022-08-17,Estonia,Good,39
3257,4554,2022-08-17,Ethiopia,Unhealthy,168
3258,4555,2022-08-17,Finland,Moderate,54
3259,4556,2022-08-17,France,Moderate,64
3260,4557,2022-08-17,French Guiana,Good,21
3261,4560,2022-08-17,Georgia,Moderate,68
3262,4561,2022-08-17,Germany,Moderate,98
3263,4562,2022-08-17,Ghana,Moderate,100
3264,4564,2022-08-17,Greece,Good,37
3265,4566,2022-08-17,Guadeloupe,Good,34
3266,4568,2022-08-17,Guatemala,Good,36
3267,4570,2022-08-17,Hong Kong,Good,17
3268,4572,2022-08-17,Iceland,Good,46
3269,4573,2022-08-17,India,Unhealthy,162
3270,4574,2022-08-17,Indonesia,Moderate,93
3271,4577,2022-08-17,Ireland,Good,25
3272,4578,2022-08-17,Israel,Moderate,70
3273,4579,2022-08-17,Italy,Moderate,59
3274,4581,2022-08-17,Japan,Moderate,60
3275,4583,2022-08-17,Jordan,Good,29
3276,4584,2022-08-17,Kazakhstan,Moderate,73
3277,4585,2022-08-17,Kenya,Moderate,61
3278,4587,2022-08-17,Kuwait,Very Unhealthy,281
3279,4588,2022-08-17,Kyrgyzstan,Moderate,61
3280,4589,2022-08-17,Laos,Good,32
3281,4590,2022-08-17,Latvia,Good,46
3282,4593,2022-08-17,Liechtenstein,Good,39
3283,4594,2022-08-17,Lithuania,Moderate,54
3284,4596,2022-08-17,Macao,Good,18
3285,4597,2022-08-17,Macedonia,Good,43
3286,4598,2022-08-17,Madagascar,Good,38
3287,4599,2022-08-17,Malaysia,Moderate,67
3288,4600,2022-08-17,Malta,Moderate,54
3289,4601,2022-08-17,Martinique,Moderate,52
3290,4602,2022-08-17,Mexico,Moderate,89
3291,4603,2022-08-17,Moldova,Good,35
3292,4604,2022-08-17,Monaco,Good,33
3293,4605,2022-08-17,Mongolia,Good,36
3294,4606,2022-08-17,Montenegro,Good,38
3295,4607,2022-08-17,Myanmar,Good,40
3296,4608,2022-08-17,Nepal,Moderate,84
3297,4609,2022-08-17,Netherlands,Moderate,71
3298,4611,2022-08-17,New Zealand,Good,31
3299,4612,2022-08-17,Nigeria,Unhealthy for Sensitive Groups,105
3300,4613,2022-08-17,Norway,Good,24
3301,4614,2022-08-17,Pakistan,Moderate,91
3302,4615,2022-08-17,Palestinian Territory,Good,36
3303,4616,2022-08-17,Peru,Unhealthy for Sensitive Groups,107
3304,4617,2022-08-17,Philippines,Moderate,83
3305,4618,2022-08-17,Poland,Moderate,62
3306,4619,2022-08-17,Portugal,Good,28
3307,4622,2022-08-17,Reunion,Good,14
3308,4623,2022-08-17,Romania,Moderate,93
3309,4624,2022-08-17,Russia,Unhealthy for Sensitive Groups,110
3310,4625,2022-08-17,San Marino,Good,48
3311,4627,2022-08-17,Serbia,Moderate,56
3312,4628,2022-08-17,Singapore,Good,34
3313,4629,2022-08-17,Slovakia,Moderate,73
3314,4630,2022-08-17,Slovenia,Good,43
3315,4631,2022-08-17,South Africa,Moderate,83
3316,4632,2022-08-17,South Korea,Moderate,71
3317,4633,2022-08-17,Spain,Moderate,86
